timestamp,trial_id,stimulus_side,norm_iris_x,norm_iris_y
1776188065.953893,2,right,0.026715256864462522,0.006611083956244546
1776188065.9834516,2,right,0.0012421994692874971,0.007740833291932869
1776188066.016914,2,right,0.008191217210786972,0.01459508296454004
1776188066.0507836,2,right,0.03360102446402835,-0.0035818342718676455
1776188066.0814307,2,right,0.019835358237435763,0.013306370251903177
1776188066.115505,2,right,0.03181606090869454,0.00705776603957331
1776188066.1435666,2,right,0.023885087246282688,0.032321609393831885
1776188066.1918294,2,right,0.0039435526837231505,-0.006428981361964237
1776188066.2223573,2,right,0.028454575648237168,0.001295182193785993
1776188066.2564178,2,right,0.015423419065715205,-0.00591443896937216
1776188066.2885704,2,right,0.012322051730917272,-0.018324981141194963
1776188066.320318,2,right,0.0014439698866191009,0.0213484217023987
1776188066.355159,2,right,0.020002856156524085,0.01717848649347975
1776188066.3845851,2,right,0.012232419917990178,0.005411807422890491
1776188066.4153628,2,right,0.01637806445928902,-0.014182459599256014
1776188066.4484274,2,right,0.02503755166978383,-0.03336728731057692
1776188066.4855747,2,right,0.03635533135135516,-0.023599560753971627
1776188066.511504,2,right,0.00782624770531748,0.027457642699549645
1776188066.5426571,2,right,0.0011443847731453793,0.013765029067051682
1776188066.5771277,2,right,0.014041233885581761,-0.025622398241710753
1776188066.6271534,2,right,0.0009780174485102267,0.005390802260636596
1776188066.6574857,2,right,0.009050183062665917,0.014059223002461207
1776188066.6901875,2,right,0.016106810537737104,0.008784907453861068
1776188066.7227101,2,right,0.01141586798263372,-0.002044022507069254
1776188066.757875,2,right,0.013170842231557844,0.006790844942722529
1776188066.785899,2,right,0.011967733691600202,-0.026777843334286344
1776188066.8168008,2,right,0.006235242997249646,-0.009550610639259549
1776188066.8508282,2,right,0.009415557912946237,0.024802463059164115
1776188066.8837705,2,right,0.014974943561006593,-0.016645551625856236
1776188066.9153833,2,right,0.004218853036152437,0.0019782939349953788
1776188066.945677,2,right,0.01371287822753331,-0.04068547555245727
1776188066.9775972,2,right,0.0006872159906468056,-0.014425940799652093
1776188067.0077362,2,right,-0.005727530582529394,-0.02513043410963889
1776188067.0409286,2,right,0.013705692424138993,-0.015569360448258185
1776188067.088967,2,right,0.01325203487164428,0.006469827018813712
1776188067.1245093,2,right,0.011970315799699538,-0.0063067456104484165
1776188067.157152,2,right,0.01998563386496366,0.005719639368919172
1776188067.1885874,2,right,0.006597322650938597,-0.031100127715892878
1776188067.215079,2,right,-0.00462822565151888,0.03434722975904436
1776188067.2502267,2,right,0.007655671525183427,-0.018303017296636748
1776188067.3060374,2,right,0.05049945801115041,0.20905093592552693
1776188067.331323,2,right,0.04384506019572132,0.2667828494511214
1776188067.353049,2,right,0.08905497893987646,0.2717783170559057
1776188067.3775096,2,right,0.10585624835962809,0.19377874716211896
1776188067.4071186,2,right,0.021964915595295897,0.03541242410154899
1776188067.4396126,2,right,0.006460991624331447,0.09637649068666243
1776188067.4716837,2,right,0.006196035128620769,0.020812046127860806
1776188067.5073473,2,right,-0.01064505231740831,-0.00721283866916389
1776188067.551875,2,right,-0.006053678307733623,-0.013793153458535157
1776188067.585935,2,right,0.00288948485578322,0.027434824622845744
1776188067.6150088,2,right,0.010595502601823736,0.03290427189682865
1776188067.6481624,2,right,0.00036105791622309535,0.029872494816591155
1776188067.6815867,2,right,0.011064118812490031,-0.014906410002898718
1776188067.715718,2,right,0.01823743003612255,0.0211405894514064
1776188067.7446015,2,right,0.011679468941032,0.011461510545474174
1776188067.7758868,2,right,0.0010873683289788216,0.020827389139343788
1776188067.8068938,2,right,0.006285677052765393,-0.0029557246032795303
1776188068.1346014,3,none,0.005855327263207144,0.029062466286260413
1776188068.1600196,3,none,0.011955525049002214,-0.029576671110771335
1776188068.1848793,3,none,-0.00850222519986188,-0.010533596955609514
1776188068.2155962,3,none,0.005296283167217863,0.009298537666004414
1776188068.2411923,3,none,-0.00012249351951187926,0.002920117421935764
1776188068.2744768,3,none,0.001605010282310415,-0.01021154483187714
1776188068.3146226,3,none,0.005427513617737967,-0.02477561580494747
1776188068.3387916,3,none,0.013173431290183446,0.022535904014380992
1776188068.3774652,3,none,0.003956996992168893,0.01645048718964326
1776188068.404008,3,none,0.01582198037273519,-0.044679042637517874
1776188068.4485333,3,none,-9.672804327420792e-05,-0.027864491832699012
1776188068.480958,3,none,0.01603214134953479,0.018922617268778086
1776188068.5380075,3,none,0.004075632647669303,0.0063561519775992
1776188068.5615413,3,none,0.0068406793062925075,0.05196235785604708
1776188068.5848222,3,none,-0.004225051231415922,0.00470164982812582
1776188068.6119518,3,none,0.020200069446893343,-0.0193847939119266
1776188068.6416028,3,none,0.019394710138484372,0.0425971967122174
1776188068.6743016,3,none,0.005772741434310946,0.027746862807567108
1776188068.7123222,3,none,0.02030261233185282,0.0021007495976543833
1776188068.739468,3,none,0.029040296940604948,-0.006163756726359271
1776188068.770566,3,none,0.007484426760258067,-0.026255342389738034
1776188068.7989569,3,none,0.002071692272442305,-0.02675790272102896
1776188068.831984,3,none,0.01150494226271237,0.00930357139126703
1776188068.868268,3,none,0.012034729639081143,0.022652540703491097
1776188068.9141395,3,none,0.016109695359962206,-0.014367887567535043
1776188068.9440045,3,none,0.031035725681318516,-0.00987682830534875
1776188068.9788973,3,none,0.019643784605378634,-0.01770524025847109
1776188069.0084429,3,none,0.01737975154271376,0.035215384117095905
1776188069.0402577,3,none,0.010282834946489405,0.006383681427611254
1776188069.0722294,3,none,0.013652102440114389,0.016578587266061873
1776188069.1068392,3,none,0.02767094360700284,-0.036599379050664016
1776188069.137505,3,none,0.010512995585707952,-0.02344274478845587
1776188069.1700149,3,none,0.01979094189235653,0.02977415946134876
1776188069.2007763,3,none,0.012590289147875189,-0.010738422213736554
1776188069.2328534,3,none,0.039129710041802324,-0.001383508328914429
1776188069.2645545,3,none,-0.0024553944697035535,0.01078120402487559
1776188069.2980266,3,none,0.020870894896695802,-0.010437180694979231
1776188069.3280742,3,none,0.036432579406105725,-0.005038592651660512
1776188069.3778334,3,none,0.011849504202155803,0.01657426010724039
1776188069.410837,3,none,0.015142796563478056,0.02230564540012292
1776188069.4443011,3,none,0.004044669674906798,-0.016753570792466643
1776188069.4744415,3,none,0.016862385487261267,-0.03959082510508771
1776188069.5071416,3,none,0.014262871278399425,-0.017664721056634414
1776188069.5354936,3,none,0.017410691625305175,-0.028028001153750925
1776188069.5703506,3,none,0.0075730006694034735,0.007073509870457517
1776188069.603857,3,none,0.008668074196857778,0.011548709627545062
1776188069.634174,3,none,0.006367386459278146,-0.018250414697264183
1776188069.6630623,3,right,0.0105595263739231,-0.021791503277258206
1776188069.6951292,3,right,0.0035643270606179334,-0.031071418188536537
1776188069.725799,3,right,0.003251058238115778,0.020138562915916647
1776188069.7585938,3,right,0.01755093816754416,-0.053312676998166664
1776188069.8105044,3,right,0.007327111360373784,0.009874232727931975
1776188069.8402388,3,right,0.00983339810611783,-0.008186058769898974
1776188069.8704436,3,right,0.011633968596026056,-0.04810595709761456
1776188069.904335,3,right,0.01114659939878715,-0.02799289894517787
1776188069.935444,3,right,0.014536294824311291,-0.02235528766157957
1776188069.9696813,3,right,0.004509287244689464,-0.01823692035359903
1776188070.0009315,3,right,0.02039934871753979,0.01202351346878927
1776188070.0309076,3,right,-0.0003128793906248539,-0.004942755797917808
1776188070.0744073,3,right,0.01163934486924112,-0.04527817946853774
1776188070.0974162,3,right,0.024920664998569375,0.021132018350066284
1776188070.1291914,3,right,0.019172050441382593,-0.015761911882656077
1776188070.1618817,3,right,-0.00838763116435548,-0.015636898091403117
1776188070.1940928,3,right,0.016474945791167817,-0.018443827164819848
1776188070.2242453,3,right,0.014745775881964351,-0.014604469616772864
1776188070.2714834,3,right,0.021215708704379277,-0.009471340941579198
1776188070.3063085,3,right,-0.011604297387424412,0.0001475270924631289
1776188070.3376162,3,right,0.01531940049120295,0.041418020434923486
1776188070.3680406,3,right,0.02757978389976845,0.0239938748202293
1776188070.3993218,3,right,0.014192166271880913,0.004830371867747374
1776188070.4308078,3,right,0.0247938978236788,-0.015386681284170756
1776188070.4635508,3,right,0.010585096601759103,0.014699707401138129
1776188070.4971578,3,right,0.009860459232309604,0.0204723570001617
1776188070.52976,3,right,0.014735275255298164,-0.04765454376190137
1776188070.558317,3,right,0.03016686667559393,-0.040992999118925066
1776188070.591732,3,right,0.006695942787389386,-0.013056847420178208
1776188070.6252675,3,right,0.004770298621332936,-0.03299660403862892
1776188070.6578376,3,right,0.006530646439017018,0.02898111563753325
1776188070.6900024,3,right,0.009148238886878546,-0.017291049940395764
1776188070.7381172,3,right,0.008169069884020441,0.0037119185754526107
1776188070.7701921,3,right,0.03198697916712473,-0.000749055291750178
1776188070.8012488,3,right,0.011126665750906373,0.0016372143019527385
1776188070.8325686,3,right,-0.0008916194308502545,0.006333780870518613
1776188070.866077,3,right,0.015060242444612792,-0.007260096140510708
1776188070.897631,3,right,-0.012989282936830437,0.010578388580719356
1776188070.9301856,3,right,0.013480190869442854,-0.053546370321249204
1776188070.9629102,3,right,0.003810081360644091,-0.012829385434401042
1776188070.9921348,3,right,0.002745627643021553,-0.010901078685587762
1776188071.024193,3,right,0.004052903751133874,-0.011492332783159864
1776188071.0561154,3,right,0.01082665970969443,0.04942898266050766
1776188071.090167,3,right,-0.0017739261505084203,-0.006716272830155079
1776188071.1242406,3,right,0.012786227481969892,-0.009979287981814577
1776188071.169579,3,right,-0.004914784505168912,-0.012003037037901843
1776188071.1991937,3,right,0.01608984294602922,-0.016492123455358776
1776188071.2315888,3,right,0.009750319126741624,-0.04739421735634397
1776188071.266296,3,right,0.01945243341337677,-0.06453321223783037
1776188071.2985594,3,right,0.0203466647805447,0.0022487531411671258
1776188071.3306057,3,right,-0.0016493007381082059,0.005026290946970047
1776188071.3592515,3,right,0.022092884938747614,0.03280619179501909
1776188071.393271,3,right,0.027478826967376357,-0.013607799918001318
1776188071.4242795,3,right,0.02354864252215405,0.002622497739979357
1776188071.4576106,3,right,0.015507975708188071,-0.013877310135442356
1776188071.4906256,3,right,0.001991005119230005,-0.02197663607274203
1776188071.5231295,3,right,0.02073187504530205,0.0037170282339114014
1776188071.5539124,3,right,0.011020441282827975,-0.0320673290956317
1776188071.586433,3,right,0.005618226046135377,-0.023993365883457907
1776188071.6335847,3,right,0.005210452302326862,-0.010201716038185094
1776188071.9593902,4,none,0.02177777605552178,-0.055330277370168046
1776188071.984921,4,none,0.0235633429366231,-0.012129648821547878
1776188072.0149724,4,none,0.024958341479389023,0.003488074913199357
1776188072.0464315,4,none,0.020093719356225392,-0.04372832136769356
1776188072.0998504,4,none,0.031206743236274204,-0.05649524487047608
1776188072.128448,4,none,0.010474903260590307,-0.0002351378671617832
1776188072.1594036,4,none,0.021732400837028987,-0.03137251576636535
1776188072.1987176,4,none,0.004819625142251205,-0.0307933861772407
1776188072.2239969,4,none,0.008865034899851576,-0.04506035515409179
1776188072.255003,4,none,0.006004880747011443,0.0016780609094113608
1776188072.2890396,4,none,0.0025648442259318394,-0.01997224580833179
1776188072.325208,4,none,0.010378391277249932,-0.003710876464096291
1776188072.3567042,4,none,0.030085336429245213,-0.04595569370744612
1776188072.385302,4,none,0.04972512899823378,0.0031841831435395207
1776188072.42045,4,none,0.03712084508219149,-0.020690775660815564
1776188072.4542747,4,none,0.01941015030499349,-0.010319240392375972
1776188072.4821844,4,none,0.04380328155465324,0.1328503095730289
1776188072.514463,4,none,0.05666066826580307,0.24746820600386765
1776188072.5651124,4,none,0.09514288977381663,0.2889400297353706
1776188072.5916545,4,none,0.07201155252780156,0.3580249229912467
1776188072.6235106,4,none,0.02296194829410969,0.37926135317768267
1776188072.6557348,4,none,-0.0016997483299059368,0.2064283590939835
1776188072.687743,4,none,0.028866261121749948,0.15968008971721465
1776188072.719509,4,none,0.022749629565980145,0.08997040086584018
1776188072.753124,4,none,0.02971146585077894,0.050336073113047886
1776188072.7843056,4,none,0.00564967015548945,-0.008253515805178413
1776188072.8175118,4,none,0.022405069452713255,0.03351994849625628
1776188072.849896,4,none,-0.011604133511381676,0.03362581285327226
1776188072.88112,4,none,0.03514726258098311,-0.029243273350092913
1776188072.9140995,4,none,-0.002338633700321724,0.002082238479067855
1776188072.9454534,4,none,0.0033429088693354148,0.020158713511895132
1776188072.9958355,4,none,0.022133717068258285,-0.01315063779050285
1776188073.024954,4,none,-0.012599649498402865,0.029661301841744092
1776188073.0566628,4,none,0.0003490022330789877,-0.01914962812576304
1776188073.089727,4,none,0.0033458258854763834,0.012113569351905884
1776188073.1205544,4,none,0.00849100448588902,0.0052181315959286545
1776188073.152073,4,none,0.007075000472715143,0.0031412581743615053
1776188073.1866252,4,none,-0.003674050533185813,0.010189010348142569
1776188073.2166803,4,none,0.0032597890998924406,0.013640426277628737
1776188073.2507994,4,none,0.009291148222319245,-0.02511715779573742
1776188073.2795002,4,none,0.038748605588270146,-0.001995190592656737
1776188073.3115013,4,none,0.01563158053781477,-0.0014538423394536704
1776188073.345519,4,none,0.023971419121427195,-0.014317111549019268
1776188073.3802364,4,none,-0.005367998482387892,-0.01461007716095386
1776188073.4089758,4,none,0.0294308950269333,-0.01615099566429956
1776188073.459015,4,none,0.016143102342342952,-0.003167098043304062
1776188073.4890914,4,left,0.02811691876194633,-0.04636938960236037
1776188073.5221224,4,left,0.022236712575285256,0.004063534170212657
1776188073.5552213,4,left,0.002886055234933904,-0.011811612602891097
1776188073.5862596,4,left,0.00977626994240599,-0.02613309635208161
1776188073.6168678,4,left,0.01851716205341003,-0.01976954633313177
1776188073.6498752,4,left,0.016618302784687233,-0.01994802283498931
1776188073.6813402,4,left,0.015905579553106564,-0.0371238691538428
1776188073.7138166,4,left,0.008494704407677633,-0.002987209047405903
1776188073.7453315,4,left,0.01625047208290875,-0.012668183346765227
1776188073.7766967,4,left,0.01716394751620598,-0.02579272788942777
1776188073.807865,4,left,0.00018266670695310516,0.00608682152581963
1776188073.8406365,4,left,0.02340283996034853,0.03693537834819294
1776188073.8727527,4,left,0.016979232151437484,0.014886221360502327
1776188073.9229703,4,left,0.017552559723524097,0.03460562711913906
1776188073.953999,4,left,0.02116797859339603,-0.038645180278830904
1776188073.986276,4,left,0.015386353850483259,0.024742264792086077
1776188074.0174556,4,left,0.006524475295836885,0.04306372288654425
1776188074.0514638,4,left,0.006840658460387505,0.028763425459733205
1776188074.0834541,4,left,0.023580540752195178,0.025735889142643353
1776188074.1135054,4,left,0.027780695264096544,0.03811816339355745
1776188074.1436145,4,left,-0.01274735342356248,-0.01885461104872299
1776188074.1771367,4,left,0.0049422318457837955,-0.0010980077621700612
1776188074.2108703,4,left,0.004629302690408621,0.019461771924335514
1776188074.2409222,4,left,-0.01041669776069365,-0.06973497655736094
1776188074.273217,4,left,0.005377133125973099,-0.08505131564538904
1776188074.3042102,4,left,-0.003843394798769717,-0.06837790246666198
1776188074.354081,4,left,0.013545619771033413,-0.06255397220102332
1776188074.3860512,4,left,0.002358205845252037,-0.01373298792751676
1776188074.4179282,4,left,0.007666081281156867,-0.04019754222982619
1776188074.4490712,4,left,0.0006322585354929799,0.009687453936908286
1776188074.4830058,4,left,0.0034017223126481255,-0.07932410252660937
1776188074.5131044,4,left,-0.012881832869595988,-0.07538971237269598
1776188074.5435688,4,left,0.005123678485519978,-0.031352526409770265
1776188074.5753455,4,left,-0.016626971106850297,0.008309877074941907
1776188074.6073716,4,left,0.01804005399063957,0.0033663437579846134
1776188074.6424813,4,left,0.01845957246798602,-0.00602383316630517
1776188074.6715531,4,left,-0.009968149188654185,-0.043925327603634545
1776188074.7046702,4,left,0.00608435160186005,-0.04939339984285629
1776188074.7374637,4,left,0.0030408541267381572,-0.04949170271179604
1776188074.7690926,4,left,-0.004508809690751847,0.0008722997424940315
1776188074.8193355,4,left,-0.00445474768823062,-0.011884981453302412
1776188074.8498478,4,left,-0.010981213656173994,0.013615959545834277
1776188074.8794267,4,left,0.01189222980559379,-0.03295423829683475
1776188074.9134023,4,left,-0.0011131944462164922,-0.01867210379596662
1776188074.9505625,4,left,-0.0012815906738714578,-0.00634199225485399
1776188074.977083,4,left,-0.010543921664932787,-0.01528354065389581
1776188075.00817,4,left,-0.011075254933375245,-0.001470433448128583
1776188075.0392122,4,left,0.0019842607733544515,0.006205730619263772
1776188075.073917,4,left,-0.019717762569457342,-0.020834612131831576
1776188075.1075017,4,left,0.0065033425690459445,0.0071990723430906955
1776188075.138542,4,left,-0.021579216965208037,-0.017776092719780978
1776188075.1701388,4,left,-0.023708584887729645,-0.010062416030134136
1776188075.202898,4,left,0.011022574636270432,-0.05974624485245361
1776188075.2327137,4,left,0.008050232831504855,0.0033517930541340224
1776188075.2824783,4,left,-0.011942998680031902,-0.026557354310066006
1776188075.3148868,4,left,-0.007370993036812323,0.015891837486648797
1776188075.3461688,4,left,0.013033267726250797,0.034730506591969856
1776188075.3762975,4,left,-0.009036714539514157,0.015339077232916942
1776188075.4083116,4,left,-0.005330961597083461,-0.029351326072065254
1776188075.4414752,4,left,0.006050347196384198,-0.009932431898941219
1776188075.4731107,4,left,0.004114056241670605,-0.007016817443064816
1776188075.8021588,5,none,-0.0016770751463761613,0.004167634098956596
1776188075.8271627,5,none,-0.024817526070172846,-0.007567123726619052
1776188075.8516705,5,none,0.003922839857019356,0.016233613269502123
1776188075.8736978,5,none,0.002823335212092326,0.03621297806062285
1776188075.9036002,5,none,0.0019198878695330102,0.030611483618135704
1776188075.9366398,5,none,0.012895662421012144,0.04496755612789749
1776188075.9696543,5,none,-0.0018470872389910742,0.0217337425965336
1776188076.0003989,5,none,0.00839963938460575,0.002085348719085056
1776188076.0304053,5,none,0.013353318735518704,-0.00994411915876281
1776188076.0634944,5,none,0.023273903916523286,0.006166427267802144
1776188076.0994012,5,none,0.023950632518511483,0.01792624635023654
1776188076.1295083,5,none,0.004925696549660907,0.021670268974025353
1776188076.1763666,5,none,0.008274150814513215,0.022731835182941307
1776188076.2089205,5,none,0.006995171727966598,0.023312503326099243
1776188076.2416985,5,none,0.002818676687508015,0.007221275014283934
